יקדת,H3344,Vqrfsa,combust
יקדת,H3345,AVqrfsd,burning.
יקדת,H3346,Ncfsc,burning.
מדתי,H4058,Vqq1cs,gauge
שכחים,H7913,Aampa,forgetful
ערכים,H6186,Vqrmpa,make ordered
מניתי,H4487,Vqp1cs,number
תכרעו,H3766,Vqi2mp,haunch
תרעבו,H7456,Vqi2mp,be hungry
תצמאו,H6770,Vqi2mp,be thirsty
תילילו,H3213,Vhi2mp,make howling
מתברך,H1288,Vtrmsa,kneel
יתברך,H1288,Vti3ms,kneel
נשכחו,H7911,VNp3cp,forget
נסתרו,H5641,VNp3cp,make concealed
תזכרנה,H2142,VNi3fp,make remembered
תעלינה,H5927,Vqi3fp,go up
שישו,H7797,Vqv2mp,revel
גילה,H1525,Ncfsa,joy
גלתי,H1523,Vqq1cs,be glad
ברוכי,H1288,Vqsmpc,kneel
תבנו,H1129,Vqi2mp,build
שוחט,H7819,Vqrmsa,slaughter
זובח,H2076,Vqrmsa,sacrifice
תעללי,H8586,Ncmpc,babe
מנדי,H5077,Vprmpc,cast out
המליטה,H4422,Vhq3fs,get away
יוחל,H2342,VHi3ms,wait
אשביר,H7665,Vhi1cs,broken
אוליד,H3205,Vhi1cs,make born
עצרתי,H6113,Vqq1cs,restrain
עצרתי,H6113,Vqp1cs,restrain
עצרתי,H6116,Ncfpc,restraining
תינקו,H3243,Vqi2mp,suck
שבעתם,H7646,Vqq2mp,be satisfied
תנחמי,H8575,Ncbpc,comforts
תמצו,H4711,Vqi2mp,drain
התענגתם,H6026,Vtq2mp,being luxuriated
ינקתם,H3243,Vqq2mp,suck
תנשאו,H5375,VNi2mp,they took
תשעשעו,H8173,VLi2mp,cry (out) (by confusion with H7768 (שָׁוַע))
תפרחנה,H6524,Vqi3fp,bud
להבי,H3851,Ncmpc,blade
מתקדשים,H6942,Vtrmpa,be holy
פליטים,H6412,Ncmpa,escapee
כרכרות,H3753,Ncfpa,dromedaries
דראון,H1860,Ncmsa,abhorring
דראון,H1860,Ncmsc,abhorring
אצור,H3335,Vqi1cs,be made formed
נתוש,H5428,Vqc,be made uprooted
נתוש,H5428,Vqa,be made uprooted
נתוץ,H5422,Vqc,be made demolished
כלולתי,H3623,Ncfpc,
זרועה,H2232,Vqsfsa,seed
נבאו,H5012,VNp3cp,prophesy
נבאו,H5012,VNq3cp,prophesy
יועלו,H3276,Vhi3mp,at all
הימיר,H4171,Vhp3ms,make swapped
נשברים,H7665,VNsmpa,broken
ישאגו,H7580,Vqi3mp,mightily
שחור,H7883,Np,Shihor
שחור,H7815,Ncmsa,blacking
משבותי,H4878,Ncfpc,return
נתקתי,H5423,Vpp1cs,make drawn away
מוסרתי,H4147,Ncbpc,shackles
סורי,H5494,Aampc,degenerate.
תכבסי,H3526,Vpi2fs,be made clean
נכתם,H3799,VNsmsa,mark.
נטמאתי,H2930,VNp1cs,be defiled
קלה,H7031,Aafsa,swift
משרכת,H8308,Vprfsa,traverse.
שאפה,H7602,Vqp3fs,desire (earnestly)
מנעי,H4513,Vqv2fs,withhold
גורנ,H1637,Ncbsc,granary
הבישו,H954,Vhp3cp,be ashamed
הבישו,H954,Vhv2mp,be ashamed
הבישו,H3001,Vhp3cp,be dried out
פשעתם,H6586,Vqp2mp,rebel
מאפליה,H3991,Ncfsa,obscuredness
רדנו,H7300,Vqp1cp,make governed
קשרי,H7196,Ncmpc,fastenings
תיטבי,H3190,Vhi2fs,be good
תזלי,H235,Vqi2fs,fail
מבטחי,H4009,Ncmpc,confidence
תצליחי,H6743,Vhi2fs,advance
חנוף,H2610,Vqa,be profane
זנית,H2181,Vqp2fs,fornicate
זנית,H2181,Vqp2ms,fornicate
שגלת,H7693,VPp2fs,ravish
שגלת,H7695,ANcfpc,wife.
תחניפי,H2610,Vhw2fs,be profane
ימנעו,H4513,VNw3mp,withhold
רבבים,H7241,Ncmpa,showers
הכלם,H3637,VNc,make dishonoured
ינטר,H5201,Vqi3ms,mark
משבה,H4878,Ncfsa,return
תזני,H2181,Vqw2fs,fornicate
תזני,H2181,Vqi2fs,fornicate
בגודה,H901,Aafsa,treacherous
נאפה,H5003,Vpp3fs,adulterate
כריתתי,H3748,Ncfpc,cutting off
בגדה,H898,Vqrfsa,be treacherous
בגדה,H898,Vqp3fs,be treacherous
תזן,H2181,Vqw3fs,fornicate
אפיל,H5307,Vhi1cs,fall
אטור,H5201,Vqi1cs,mark
פשעת,H6586,Vqp2fs,rebel
תפזרי,H6340,Vpw2fs,disperse
שובבים,H7726,Aampa,returned
בעלתי,H1166,Vqp1cs,own
פריתם,H6509,Vqq2mp,fruit
נקוו,H6960,VNq3cp,be reserved
העוו,H5753,Vhp3cp,be perverted
ארפה,H7495,Vqi1cs,heal
משובתי,H4878,Ncfpc,return
אתנו,H857,Vqp1cp,enter
תנוד,H5110,Vqi2ms,drift
נירו,H5214,Vqv2mp,break up.
המלו,H4135,VNv2mp,be cut down
ציונ,H6726,Np,Tsion
סבכ,H5441,Ncmsc,thicket.
תצינה,H5327,Vqi3fp,make embroiled
השא,H5377,Vha,make lifted up
השאת,H5377,Vhp2ms,make lifted up
הבר,H1305,Vhc,make bright
שדדנו,H7703,VPp1cp,dead
כבסי,H3526,Vpv2fs,be made clean
תושעי,H3467,VNi2fs,make saved
נצרים,H5341,Vqrmpa,preserve
מרתה,H4784,Vqp3fs,bitter
אחולה,H2342,Vqh1cs,wait
שדדה,H7703,VPp3fs,dead
שדדו,H7703,VPp3cp,dead
שדדו,H7703,Vqv2mp,dead
שדדו,H7703,Vqq3cp,dead
סכלים,H5530,Ncmpa,foolish
נבונים,H995,VNsmpa,make discerned
רעשים,H7493,Vqrmpa,make afraid
התקלקלו,H7043,Vfp3cp,be swift
קדרו,H6937,Vqq3cp,be gloomy
קדרו,H6937,Vqp3cp,be gloomy
תעדי,H5710,Vqi2fs,adorn
תעדי,H5710,Vqw2fs,adorn
תקרעי,H7167,Vqi2fs,rend
תתיפי,H3302,Vti2fs,be beautiful
עגבים,H5689,Vqrmpa,coo
עגבים,H5690,Ncmpa,cooings
מבכירה,H1069,Vhrfsa,firstling
תתיפח,H3306,Vti3fs,bewail self.
שוטטו,H7751,Vov2mp,roam
רחובותי,H7339,Ncfpc,abroad
מוסרות,H4147,Ncbpa,shackles
אסלוח,H5545,Vqi1cs,pardon
ינאפו,H5003,Vqw3mp,adulterate
ינאפו,H5003,Vpw3mp,adulterate
מיזנים,H2109,VPsmpa,be made treated
יצהלו,H6670,Vqi3mp,bellow
תתנקם,H5358,Vti3fs,be made avenged
נטישותי,H5189,Ncfpc,tendrils
ירשש,H7567,Vmi3ms,impoverish.
תחילו,H2342,Vqi2mp,wait
עונותי,H5771,Ncbpc,perverseness
מנעו,H4513,Vqp3cp,withhold
יקושים,H3353,Ncmpa,snarer
הציבו,H5324,Vhp3cp,make positioned
יעשירו,H6238,Vhw3mp,be wealthy
עשתו,H6245,Vqp3cp,shine
דנו,H1777,Vqp3cp,contend
שערורה,H8186,Ncfsa,horrible thing.
העזו,H5756,Vhv2mp,be refuged
מענגה,H6026,VPsfsa,being luxuriated
ינטו,H5186,VNi3mp,make stretched
צללי,H6752,Ncmpc,shadow.
נשחיתה,H7843,Vhh1cp,make ruined
הקיר,H6979,Vhc,make cold
הוסרי,H3256,VNv2fs,make instructed
נושבה,H3427,VNp3fs,they dwelt
נושבה,H3427,VNsfsa,they dwelt
יעוללו,H5953,Vmi3mp,occupy
בוצר,H1219,Vqrmsa,be protected
סלסלות,H5552,Ncfpa,baskets
ירפאו,H7495,Vpw3mp,heal
ירפאו,H7495,VNi3mp,heal
יבושו,H954,Vqi3mp,be ashamed
נתבות,H5410,Ncbpc,path(-way)
מרגוע,H4771,Ncmsa,moment place
נקשיב,H7181,Vhi1cp,attend
ערבו,H6149,Vqp3cp,be agreeable
מכשלים,H4383,Ncmpa,stumble
מכשלים,H3782,VHsmpa,stumble
יהמה,H1993,Vqi3ms,be loud
רפו,H7503,Vqp3cp,be slack
רפו,H7503,Vqq3cp,be slack
החזיקת,H2388,Vhp3fs,be firm
חגרי,H2296,Vqv2fs,be girded
התפלשי,H6428,Vtv2fs,roll (wallow) self.
תמרורים,H8563,Ncmpa,
תמרורים,H8564,Ncmpa,high heap.
בחון,H969,Ncmsa,prover
סרי,H5493,Vqrmsc,make removed
תעשקו,H6231,Vqi2mp,defraud
תעשקו,H6231,Vqj2mp,defraud
עמדתם,H5975,Vqq2mp,stand
עמדתם,H5975,Vqp2mp,stand
נצלנו,H5337,VNp1cp,make delivered
מבערים,H1197,Vprmpa,be devoured
לשות,H3888,Vqrfpa,knead
כונים,H3561,Ncmpa,readies
הכעס,H3707,Vhc,be provoked
נתכת,H5413,VNsfsa,make poured out
מעצות,H4156,Ncfpa,counsels
מעצות,H4156,Ncfpc,counsels
גזי,H1494,Vqv2fs,shear
גזי,H1488,Ncmpc,shearing
השליכי,H7993,Vhv2fs,make cast
נאום,H5002,Ncmsc,utterance
הרגה,H2028,Ncfsa,slaying
שטחו,H7849,Vqq3cp,set out
הדחתי,H5080,Vhp1cs,make impelled
הדחתי,H5080,Vhq1cs,make impelled
שובבה,H7725,Vop3fs,make returned
שובבה,H7728,Aafsa,returned
נצחת,H5329,VNsfsa,excel
הקשבתי,H7181,Vhp1cs,attend
מרצות,H4794,Ncfpc,run
יורשים,H3423,Vqrmpa,make obtained
הבשו,H3001,Vhp3cp,be dried out
אסיפ,H5486,Vhi1cs,consume
הדמ,H1826,Vhp3ms,be still
מרפה,H4832,Ncmsa,health
בעתה,H1205,Ncfsa,trouble.
נחרת,H5170,Ncfsc,nostrils
מצהלות,H4684,Ncfpc,neighing.
צפענים,H6848,Ncmpa,adder
נשכו,H5391,Vpq3cp,make bitten
מבליגית,H4010,Ncfsc,comfort self.
הכעסו,H3707,Vhp3cp,be provoked
פסלי,H6456,Ncmpc,carvings
נושענו,H3467,VNp1cp,make saved
השברתי,H7665,VHp1cs,broken
קדרתי,H6937,Vqp1cs,be gloomy
ארחים,H732,Vqrmpa,path
יהתלו,H2048,Vhi3mp,make misled
צורפ,H6884,Vqrmsc,refine
בחנתי,H974,Vqq1cs,prove
מאכיל,H398,Vhrmsc,eat
מאכיל,H398,Vhrmsa,eat
השקיתי,H8248,Vhq1cs,drink maker
הפצותי,H6327,Vhq1cs,be scattered
הפצותי,H6327,Vhp1cs,be scattered
מקוננות,H6969,Vorfpa,lament
תמהרנה,H4116,Vpi3fp,be sped
בשנו,H954,Vqp1cp,be ashamed
למדנה,H3925,Vpv2fp,learn
עמיר,H5995,Ncmsa,plump
קצוצי,H7112,Vqsmpc,cut away
ערלי,H6189,Aampc,foreskinned
תלמדו,H3925,Vqj2mp,learn
ייפ,H3302,Vpi3ms,be beautiful
ינשוא,H5375,VNi3mp,they took
יצעדו,H6805,Vqi3mp,step
יבערו,H1197,Vqi3mp,be devoured
יבערו,H1197,Vpi3mp,be devoured
יכסלו,H3688,Vqi3mp,be confident
מרקע,H7554,VPsmsa,make expanded
אופז,H210,Np,Uphaz.
תאמרון,H560,AVqi2mp,command
הום,no-lemma,Sp3mp,
ארק,H778,Ncfsd,earth.
תחות,H8460,AR,under.
נבער,H1197,VNp3ms,be devoured
הביש,H3001,Vhp3ms,be dried out
הביש,H954,Vhp3ms,be ashamed
תעתעים,H8595,Ncmpa,scoffers
כנעת,H3666,Ncfsc,wares.
קולע,H7049,Vqrmsa,sling
הצרותי,H6887,Vhq1cs,make strait
מיתר,H4340,Ncmpc,strings
נבערו,H1197,VNp3cp,be devoured
נפוצה,H6327,VNp3fs,be scattered
תמעט,H4591,Vhi2ms,be little
אען,H6030,Vqw1cs,making answered
מזמת,H4209,Ncfsa,device
מזמת,H4209,Ncfsc,device
תעלזי,H5937,Vqi2fs,be joyful
המולה,H1999,Ncfsa,speech
הצית,H3341,Vhp3ms,burn (up)
דליותי,H1808,Ncfpc,branch.
נוטע,H5193,Vqrmsa,plant
תנבא,H5012,VNi2ms,prophesy
כליותי,H3629,Ncfpc,kidneys
התק,H5423,Vhv2ms,make drawn away
ספתה,H5595,Vqp3fs,amassment
תתחרה,H8474,Vci2ms,close
ידדות,H3033,Ncfsc,beloved
צבוע,H6641,Aamsa,speckled.
בססו,H947,Vop3cp,loath
תבואתי,H8393,Ncfpc,coming
אתוש,H5428,Vqi1cs,be made uprooted
נבנו,H1129,VNq3cp,build
נבנו,H1129,VNp3cp,build
נקיק,H5357,Ncmsc,hole.
אטמנ,H2934,Vqw1cs,secrete
אחפר,H2658,Vqw1cs,dig
טמנתי,H2934,Vqp1cs,secrete
נשחת,H7843,VNp3ms,make ruined
מאנים,H3987,Vprmpa,refusing
הדבקתי,H1692,Vhp1cs,cleave
הדבקתי,H1692,Vhq1cs,cleave
שכרון,H7943,Ncmsa,liquoration
אחמול,H2550,Vqi1cs,pity
אחוס,H2347,Vqi1cs,respect
תגבהו,H1361,Vqj2mp,be tall
יתנגפו,H5062,Vti3mp,hurt
קויתם,H6960,Vpq2mp,be reserved
תדמע,H1830,Vqi3fs,teardrop
מראשותי,H4761,Ncfpc,principality.
הגלת,H1540,VHp3fs,uncover
נחמסו,H2554,VNp3cp,wrong
חברברתי,H2272,Ncfpc,stripes
למדי,H3928,Aampc,learned
חשפתי,H2834,Vqp1cs,expose
קלונ,H7036,Ncmsc,scorn
נאפי,H5004,Ncmpc,adulteries
מצהלותי,H4684,Ncfpc,neighing.
תטהרי,H2891,Vqi2fs,be pure
צוחת,H6682,Ncfsc,cry(-ing).
אדרי,H117,Aampc,noble
אדרי,H147,ANcmpc,threshingfloor.
צעורי,H6810,Aampc,small
הכלמו,H3637,VHp3cp,make dishonoured
הכלמו,H3637,VNv2mp,make dishonoured
נדהם,H1724,VNrmsa,astonished.
רצ,H7521,Vqp3ms,make accepted
רצ,H7521,Vqrmsc,make accepted
תרמות,H8649,Ncfsc,beguilery
משלכים,H7993,VHsmpa,make cast
מקבר,H6912,Vprmsa,bury
שפכתי,H8210,Vqq1cs,shed
שפכתי,H8210,Vqp1cs,shed
תדמינה,H1820,Vqj3fp,cease
תחלואי,H8463,Ncmpc,disease
תנאץ,H5006,Vqj2ms,disregard
תנבל,H5034,Vpj2ms,be disrespectful
מגשמים,H1652,Vhrmpa,make rain
סחב,H5498,Vqc,draw (out)
אלמנת,H490,Ncfpc,widow
בהלות,H928,Ncfpa,amazing
נפחה,H5301,Vqp3fs,blow
נשיתי,H5383,Vqp1cs,make contracted
נשיתי,H5382,Vqq1cs,ignore
נשיתי,H5382,Vqp1cs,ignore
נשו,H5383,Vqp3cp,make contracted
נשו,H5375,Vqq3cp,they took
מקללו,H7043,Vprmpc,be swift
הפגעתי,H6293,Vhp1cs,reach
העברתי,H5674,Vhq1cs,pass self
העברתי,H5674,Vhp1cs,pass self
אעלז,H5937,Vqw1cs,be joyful
אנושה,H605,Aafsa,be shown incurable
פדתי,H6299,Vqp1cs,make rescued
ערצים,H6184,Aampa,awesome
מולדים,H3205,Vhrmpa,make born
ממותי,H4463,Ncmpc,deaths
מרזח,H4798,Ncmsa,mourning.
מרזח,H4797,Ncmsc,banquet.
יתגדד,H1413,Vri3ms,furrow self
יקרח,H7139,VNi3ms,make bald
יפרסו,H6536,Vqi3mp,make hoofed
תנחומים,H8575,Ncbpa,comforts
הטלתי,H2904,Vhq1cs,carry away
חנינה,H2594,Ncfsa,favour.
דוגים,H1728,Ncmpa,fisher.
דיגו,H1770,Vqq3cp,fish
צידים,H6719,Ncmpa,hunters
צדו,H6679,Vqq3cp,hunt
צדו,H6679,Vqp3cp,hunt
נצפן,H6845,VNp3ms,make laid up
תועבותי,H8441,Ncfpc,abhorrence
מועיל,H3276,Vhrmsa,at all
מודיע,H3045,Vhrmsc,make known
צפרן,H6856,Ncmsc,claw
חרושה,H2790,Vqsfsa,be silent
שמטתה,H8058,Vqq2ms,make released
קדחתם,H6919,Vqp2mp,be kindled
חררים,H2788,Ncmpa,scorchings
ידאג,H1672,Vqi3ms,be afraid (careful
דגר,H1716,Vqp3ms,gather
אצתי,H213,Vqp1cs,make hasty
התאויתי,H183,Vtp1cs,long
אבשה,H954,Vqh1cs,be ashamed
אחתה,H2865,VNh1cs,be dismayed
שברון,H7670,Ncmsa,brokenness
שברון,H7670,Ncmsc,brokenness
נפשותי,H5315,Ncbpc,soul
מבאי,H935,Vhrmpc,they came
הצתי,H3341,Vhq1cs,burn (up)
ארמנות,H759,Ncmpc,castle
ארמנות,H759,Ncmpa,castle
מחשבה,H4284,Ncfsa,thought
שעררת,H8186,Ncfsa,horrible thing.
ינתשו,H5428,VNi3mp,be made uprooted
סלולה,H5549,Vqsfsa,elevate
שרוקת,H8292,Ncfsc,bleating
יניד,H5110,Vhi3ms,drift
נחשבה,H2803,Vqh1cp,think
נקשיבה,H7181,Vhh1cp,attend
תמחי,H4229,Vhj2ms,make blotted out
חרסות,H2777,Ncfsa,east.
בקתי,H1238,Vqq1cs,(make) empty (out)
יציקו,H6693,Vhi3mp,make distressed
גגתי,H1406,Ncmpc,roof
הנבא,H5012,VNc,prophesy
הנבא,H5012,VNv2ms,prophesy
נבאת,H5012,VNp2ms,prophesy
נבאת,H5012,VNq2ms,prophesy
נוכלה,H3201,Vqh1cp,be able
הֿ,no-lemma,Sp3fs,
הרת,H2030,Aafsc,having had conception
נבוכדראצר,H5019,Np,Nebuchadnezzar
יחוס,H2347,Vqi3ms,respect
דינו,H1777,Vqv2mp,contend
מעונותי,H4585,Ncbpc,habitation
תנדו,H5110,Vqj2mp,drift
מרוחים,H7304,VPsmpa,be spirited
חלונ,H2474,Ncbpc,window
חלונ,H2474,Ncbsc,window
ששר,H8350,Ncmsa,vermillion.
מתחרה,H8474,Vcrmsa,close
מרוצה,H4835,Ncfsa,crush
הד,H1935,Ncmsc,majesty
הד,H1906,Ncmsa,sounding again.
קבורת,H6900,Ncfsc,burial
סחוב,H5498,Vqa,draw (out)
צעקי,H6817,Vqv2fs,make called out
מאהבי,H157,Vprmpc,love
תבשי,H954,Vqi2fs,be ashamed
נכלמת,H3637,VNq2fs,make dishonoured
מקננתי,H7077,VPsfsa,nest
נחנת,H2603,VNp2fs,be made graced
כניהו,H3659,Np,Coniah.
אתק,H5423,Vqi1cs,make drawn away
ילדתם,H3205,VPp2mp,make born
הוטלו,H2904,VHp3cp,carry away
השלכו,H7993,VHq3cp,make cast
מאבדים,H6,Vprmpa,be lost
מפצים,H6327,Vhrmpa,be scattered
הפצתם,H6327,Vhp2mp,be scattered
תדחו,H5080,Vhw2mp,make impelled
רחפו,H7363,Vqp3cp,fluttering
חנפו,H2610,Vqp3cp,be profane
ידחו,H1760,VNi3mp,chase
הנבאו,H5012,Vtp3cp,prophesy
נאוף,H5003,Vqa,adulterate
השקתי,H8248,Vhq1cs,drink maker
מהבלים,H1891,Vhrmpa,be vain
סערת,H5591,Ncfsc,blasting
יחול,H2342,Vqi3ms,wait
תתבוננו,H995,Vri2mp,make discerned
השכיח,H7911,Vhc,forget
חלומת,H2472,Ncmpc,dream
יפצץ,H6327,Vmi3ms,be scattered
מגנבי,H1589,Vprmpc,steal
ינאמו,H5001,Vqw3mp,utter
שקרי,H8267,Ncmpc,falsehood
פחזות,H6350,Ncfsc,lightness.
הפכתם,H2015,Vqp2mp,be made turned
יכניהו,H3204,Np,Jeconiah. Compare H3659 (כׇּנְיָהוּ).
תאני,H8384,Ncfpc,fig
אהרס,H2040,Vqi1cs,overthrow
אדיח,H5080,Vhi1cs,make impelled
ראשנית,H7224,Aafsa,first
אשכים,H7925,Vha,make shoulder
הטיתם,H5186,Vhp2mp,make stretched
תכעיסו,H3707,Vhi2mp,be provoked
הבאיתי,H935,Vhq1cs,they came
השקיתה,H8248,Vhq2ms,drink maker
התגעשו,H1607,Vrq3cp,move
שכנים,H7931,Vqrmpa,dwell
ששך,H8347,Np,Sheshach.
קיו,H7006,Vqv2mp,vomit
תקומו,H6965,Vqi2mp,make risen
הנקה,H5352,VNa,be cleared
תנקו,H5352,VNi2mp,be cleared
התפלשו,H6428,Vtv2mp,roll (wallow) self.
תפוצותי,H8600,Ncfpc,scatterings
זאתה,H2063,Pdxfs,this
מורשתי,H4183,Ngmsa,Morashthite.
אוריהו,H223,Np,Uriah
היערים,H7157,Np,Kirjath
ינבא,H5012,VNw3ms,prophesy
ינבא,H5012,VNi3ms,prophesy
יהויקם,H3079,Np,Jehoiakim. Compare H3113 (יוֹיָקִים).
יאושיהו,H2977,Np,Josiah.
קסמי,H7080,Vqrmpc,divine
מושבים,H7725,VHsmpa,make returned
יכוניה,H3204,Np,Jeconiah. Compare H3659 (כׇּנְיָהוּ).
יובאו,H935,VHi3mp,they came
ינבאו,H5012,VNw3mp,prophesy
מוטת,H4133,Ncfpc,slide
הבטחת,H982,Vhp2ms,trust
גמריה,H1587,Np,Gemariah.
הגליתי,H1540,Vhp1cs,uncover
הגליתי,H1540,Vhq1cs,uncover
תלדנה,H3205,Vqi3fp,make born
תלדנה,H3205,Vqw3fp,make born
תמעטו,H4591,Vqj2mp,be little
ישיאו,H5377,Vhj3mp,make lifted up
מחלמים,H2492,Vhrmpa,dream
התפללתם,H6419,Vtq2mp,examine
קבצתי,H6908,Vpq1cs,gather
רדפתי,H7291,Vqq1cs,make pursued
אחב,H256,Np,Ahab.
נחלמי,H5161,Ngmsa,Nehelamite.
צינק,H6729,Ncmsa,stocks.
אנתק,H5423,Vpi1cs,make drawn away
אנק,H5352,Vpi1cs,be cleared
אנק,H602,Vqc,moan
מזור,H4205,Ncmsa,bound up
מזור,H4204,Ncmsa,wound.
שאסי,H7601,Vqrmpc,spoil.
מכותי,H4347,Ncfpc,smiting
הרבתי,H7235,Vhq1cs,be multiplied
הקרבתי,H7126,Vhq1cs,make near
שרידי,H8300,Ncmpc,survivor
הרגיע,H7280,Vhc,be momented
נבנית,H1129,VNq2fs,build
תפי,H8596,Ncmpc,tambourine
אוליכ,H3212,Vhi1cs,went
הפכתי,H2015,Vqq1cs,be made turned
הפכתי,H2015,Vqp1cs,be made turned
יגונ,H3015,Ncmsc,affliction
רויתי,H7301,Vpq1cs,be moist
מבכה,H1058,Vprfsa,weep
מתנודד,H5110,Vrrmsa,drift
אוסר,H3256,VNw1cs,make instructed
ספקתי,H5606,Vqp1cs,slap
הציבי,H5324,Vhv2fs,make positioned
צינים,H6725,Ncmpa,notice
תתחמקי,H2559,Vti2fs,go about
הרויתי,H7301,Vhp1cs,be moist
אשקד,H8245,Vqi1cs,watch
תקהינה,H6949,Vqi3fp,be set on edge
כול,H3605,Ncmsc,all
ימשו,H4185,Vqi3mp,make departure
יחקרו,H2713,VNi3mp,investigate
יחקרו,H2713,Vqi3mp,investigate
שרמות,H8309,Ncfpa,field.
ינתש,H5428,VNi3ms,be made uprooted
חנמאל,H2601,Np,Hanameel.
אחתם,H2856,Vqw1cs,make sealed
נריה,H5374,Np,Neriah.
מחסיה,H4271,Np,Maaseiah.
לקוח,H3947,Vqa,take
יקנו,H7069,VNi3mp,make possessed
יקנו,H7069,Vqi3mp,make possessed
עליליה,H5950,Ncfsa,occupying
פקחות,H6491,Vqsfpa,open
אזרוע,H248,Ncfsa,arm
תרות,H8451,Ncfpc,direction
סללות,H5550,Ncfpa,elevation
הסכו,H5258,Vhp3cp,made poured
מקבצ,H6908,Vprmsc,gather
הטיב,H2895,Vhc,be good
נקנה,H7069,VNq3ms,make possessed
נתצים,H5422,Vqsmpa,be made demolished
עתרת,H6283,Ncfsc,abundance. p
מרבצים,H7257,Vhrmpa,lie
תפרו,H6565,Vhi2mp,make void
ינאצו,H5006,Vqi3mp,disregard
נותרות,H3498,VNrfpa,make leftover
יכבישו,H3533,Vhw3mp,subjugate
תכבשו,H3533,Vqw2mp,subjugate
בתרי,H1335,Ncmpc,part
סרסים,H5631,Ncmpa,officer
הבאות,H935,Vhq2ms,they came
הבאות,H935,Vhq1cs,they came
יאזניה,H2970,Np,Jaazaniah. Compare H3153 (יְזַנְיָה).
חבצניה,H2262,Np,Habazaniah.
יגדליהו,H3012,Np,Igdaliah.
תטעו,H5193,Vqi2mp,plant
גמריהו,H1587,Np,Gemariah.
מכיהו,H4321,Np,Micah
נריהו,H5374,Np,Neriah.
דיו,H1773,Ncfsa,ink.
הפקדו,H6485,Vhp3cp,visit
מבערת,H1197,VPsfsa,be devoured
הפגעו,H6293,Vhp3cp,reach
שריהו,H8304,Np,Seraiah.
עבדאל,H5655,Np,Abdeel. Compare H5661 (עַבְדִיאֵל).
יהוכל,H3081,Np,Jehucal. Compare H3116 (יוּכַל).
כליא,H3628,Ncmsa,withholding
מדקרים,H1856,VPsmpa,pierce
יראייה,H3376,Np,Irijah.
חניות,H2588,Ncfpa,cabin.
מלכיהו,H4441,Np,Malchiah
יטבע,H2883,Vqw3ms,sink
בלוי,H1094,Ncmpc,worn outs
סחבות,H5499,Ncfpa,cast clout.
מלחים,H4418,Ncmpa,rotten rag.
מלחים,H4419,Ncmpa,salts
בלואי,H1094,Ncmpc,worn outs
אצלות,H679,Ncfpc,
מוצאות,H3318,VHsfpa,go out
הסיתו,H5496,Vhp3cp,make enticed
מוצאים,H3318,Vhrmpa,go out
מוצאים,H3318,VHsmpa,go out
יחרשו,H2790,Vhw3mp,be silent
תשעית,H8671,Aofsa,ninth
הבקעה,H1234,VHp3fs,make split
סמגר,H5562,Np,Samgar-nebo.
סכים,H8310,Np,Sarsechim.
מג,H7248,Ncmsa,Rab-mag.
נבוזר,H5018,Np,Nebuzaradan.
נבושזבן,H5021,Np,Nebushazban.
אזקים,H246,Ncmpa,chains.
מגלים,H1540,VHsmpa,uncover
ארחה,H737,Ncfsa,pathing
עופי,H5778,Np,Ephai (from margin).
יזניהו,H3153,Np,Jezaniah.
תפשתם,H8610,Vqp2mp,handle
נדחו,H5080,VNp3cp,make impelled
בעליס,H1185,Np,Baalis.
נקבצים,H6908,VNsmpa,gather
מגלחי,H1548,VPsmpc,shave
מתגדדים,H1413,Vzrmpa,furrow self
פגש,H6298,Vqc,meet
מטמנים,H4301,Ncmpa,secret
גרות,H1628,Ncfsc,sojourning
יזניה,H3153,Np,Jezaniah.
נרעב,H7456,Vqi1cp,be hungry
תשמו,H7760,Vqi2mp,make put
דאגים,H1672,Vqrmpa,be afraid (careful
התעתי,H8582,Vhp1cs,wander
חפצתם,H2654,Vqp2mp,be pleased
תחפנחס,H8471,Np,Tahapanes
טמנת,H2934,Vqq2ms,secrete
מלבן,H4404,Ncmsa,brickkiln
שפרור,H8237,Ncmsc,splendour
תעבה,H8441,Ncfsa,abhorrence
שכחתם,H7911,Vqp2mp,forget
דכאו,H1792,VPp3cp,being beaten
פלטים,H6412,Ncmpa,escapee
הסיך,H5258,Vha,made poured
חדלנו,H2308,Vqp1cp,be stopped
חסרנו,H2637,Vqp1cp,be wanting
העצב,H6087,Vhc,make grieved
קטרתם,H6999,Vpp2mp,incenders
תרת,H8451,Ncfsc,direction
נדרנו,H5087,Vqp1cp,vow
תקימנה,H6965,Vhi2fp,make risen
חפרע,H6548,Np,Pharaoh-hophra.
כרכמש,H3751,Np,Carchemish.
מרקו,H4838,Vqv2mp,burnish
סרינת,H5630,Ncmpa,brigandine.
נסגים,H5472,VNrmpa,make withdrawn
הפנו,H6437,Vhp3cp,make facing
הפנו,H6437,VHv2mp,make facing
אכסה,H3680,Vpi1cs,covering
אכסה,H3680,Vpw1cs,covering
אבידה,H6,Vhh1cs,be lost
יחדיו,H3162,D,together
מגדול,H4024,Np,Migdol
נסחף,H5502,VNp3ms,sweep (away).
פיה,H3304,Aafsa,very fair.
הבישה,H3001,Vhp3fs,be dried out
פוקד,H6485,Vqrmsa,visit
מושע,H3467,Vhrmsc,make saved
שעטת,H8161,Ncfsc,stamping.
רפיון,H7510,Ncmsc,slackness
